url,listing_type,name,price,category,bedrooms,bathrooms,floor_area,location,condition,amenities,region,locality,parking_space,is_furnished,lat,lng
https://tonaton.com/a-MfYFNdCgNyDqTI1MT2jRRckBue2529an-2bdrm-house-in-ayathar-bedroom-teshie-for-rent.html,rentals,"2bdrm House in Ayathar Bedroom, Teshie for Rent",1500,Detached,2.0,2.0,17.0,"Greater Accra, Teshie",Renovated,"Pre-Paid Meter,Dining Area,Tiled Floor,24-hour Electricity,Kitchen Cabinets",Greater Accra,Teshie,False,Unfurnished,5.5831665,-0.1046082
https://tonaton.com/a-MfYFNdCgJFVFaYsJXcfYmDEKQB4Z571h-2bdrm-apartment-in-denkyira-kasoa-for-rent.html,rentals,"2bdrm Apartment in Denkyira, Kasoa for rent",1200,Flats,2.0,1.0,125.0,"Greater Accra, Kasoa",New,"Apartment,Balcony,Kitchen Cabinets,Pop Ceiling,Tiled Floor",Greater Accra,Kasoa,False,Unfurnished,5.5344155,-0.4252737
https://tonaton.com/a-MfYFNdCgeTGSkCRBBM8E3u4u9cO5p8rm-5bdrm-house-in-charclem-ventures-east-legon-for-rent.html,rentals,"5bdrm House in Charclem Ventures, East Legon for rent",17100,Detached,5.0,5.0,150.0,"Greater Accra, East Legon",Used,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,East Legon,False,Semi-Furnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCgK5dYjCFe60BqM6RvzPCEbmQQ-4bdrm-bungalow-in-oyarifa-ghana-flag-for-rent.html,rentals,"4bdrm Bungalow in Oyarifa, Ghana Flag for rent",11200,Detached,4.0,4.0,1500.0,"Greater Accra, Oyarifa, Ghana Flag",Used,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Oyarifa,False,Unfurnished,5.767208399999999,-0.1799344
https://tonaton.com/a-MfYFNdCgonHA5RMbHKPk5dOqnIeNgrP2-2bdrm-apartment-in-dome-pillar-2-for-rent.html,rentals,2bdrm Apartment in Dome Pillar 2 for Rent,2500,Flats,2.0,2.0,700.0,"Greater Accra, Dome, Pillar 2",Used,"Pre-Paid Meter,24-hour Electricity,Air Conditioning,Dining Area,Pop Ceiling,Tiled Floor,Microwave,Kitchen Cabinets,Kitchen Shelf,Apartment",Greater Accra,Dome,False,Unfurnished,5.6529542,-0.2170221
https://tonaton.com/a-MfYFNdCgNWp2Qa45d2XellhHtiyBMG96-4bdrm-house-in-north-legon-haatso-for-rent.html,rentals,"4bdrm House in North Legon, Haatso for rent",8000,Detached,4.0,3.0,10.0,"Greater Accra, Haatso",Used,"Pop Ceiling,Pre-Paid Meter,Tiled Floor,Kitchen Cabinets",Greater Accra,Haatso,False,Unfurnished,5.6694251,-0.203367
https://tonaton.com/a-MfYFNdCgWCLiENqqMe5E6Egl2zD2GtCP-3bdrm-apartment-in-adenta-for-rent.html,rentals,3bdrm Apartment in Adenta for rent,11200,Flats,3.0,2.0,135.0,"Greater Accra, Adenta",New,"Balcony,Apartment,Air Conditioning,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe,Wi-Fi",Greater Accra,Adenta,False,Semi-Furnished,5.7141674,-0.15418
https://tonaton.com/a-MfYFNdCgUxaeuZ7y2xY16dZR9NASBIW0-4bdrm-house-in-100-east-legon-for-rent.html,rentals,"4bdrm House in 100, East Legon for rent",19500,Detached,4.0,4.0,100.0,"Greater Accra, East Legon",New,"24-hour Electricity,Air Conditioning,Kitchen Cabinets,Kitchen Shelf,Dishwasher,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,East Legon,False,Unfurnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCgeoNXShG0EERBPq5PwPbbAnKW-2bdrm-apartment-in-kings-cottage-east-legon-for-rent.html,rentals,"2bdrm Apartment in Kings Cottage, East Legon for rent",6000,Flats,2.0,3.0,100.0,"Greater Accra, East Legon",New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,East Legon,False,Unfurnished,5.6358281,-0.1613592
https://tonaton.com/a-LuubBC0gRBVHZZhddWYyRj0wDJqCKhC-furnished-3bdrm-duplex-in-800-madina-for-rent.html,rentals,"Furnished 3bdrm Duplex in $800, Madina for rent",12500,Duplex,3.0,4.0,350.0,"Greater Accra, Madina",Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",Greater Accra,Madina,False,Furnished,5.6731273,-0.1663851
https://tonaton.com/a-MfYFNdCgCEGFKg6CB254ngPP8un3b6jn-2bdrm-apartment-in-bush-road-new-town-for-rent.html,rentals,"2bdrm Apartment in Bush Road, New Town for rent",2000,Flats,2.0,2.0,13.0,"Greater Accra, Teshie, Teshie New Town",New,"Pre-Paid Meter,Dining Area,Air Conditioning,Tiled Floor,24-hour Electricity,Kitchen Cabinets,Apartment,Dishwasher,Pop Ceiling",Greater Accra,Teshie,False,Unfurnished,5.5831665,-0.1046082
https://tonaton.com/a-MfYFNdCgWFsXlnRrr9s1QFsEw1c5ETig-2bdrm-apartment-in-wisa-groups-accra-metropolitan-for-rent.html,rentals,"2bdrm Apartment in Wisa Groups, Accra Metropolitan for rent",5000,Flats,2.0,4.0,903.0,"Greater Accra, Accra Metropolitan",New,"Pre-Paid Meter,Refrigerator,TV,Wardrobe",Greater Accra,Accra Metropolitan,False,Semi-Furnished,5.5459415,-0.2103988
https://tonaton.com/a-MfYFNdCgt7SJbmJla7olcWk4c5ScsuHw-3bdrm-apartment-in-lakeside-estate-ashaley-botwe-for-rent.html,rentals,"3bdrm Apartment in Lakeside Estate, Ashaley Botwe for rent",2500,Flats,3.0,2.0,300.0,"Greater Accra, Ashaley Botwe",Used,"24-hour Electricity,Apartment,Balcony,Dining Area,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Ashaley Botwe,False,Unfurnished,5.6802129,-0.1372479
https://tonaton.com/a-MfYFNdCgmbl2JamKEvtJqq4YwPZxpIix-4bdrm-house-in-east-legon-for-rent.html,rentals,4bdrm House in East Legon for rent,38895,Detached,4.0,5.0,140.0,"Greater Accra, East Legon",New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",Greater Accra,East Legon,False,Semi-Furnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCgP5Lnsyl4dCiFFY7XQhKA4ml2-2bdrm-apartment-in-manet-spintex-for-rent.html,rentals,"2bdrm Apartment in Manet, Spintex for rent",3000,Flats,2.0,3.0,5000.0,"Greater Accra, Spintex",New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe,Wi-Fi",Greater Accra,Spintex,False,Unfurnished,5.6376136,-0.1266064
https://tonaton.com/a-MfYFNdCgpyrQorgtCMdl1xF8nVkUnZa5-2bdrm-apartment-in-oyibi-valley-view-for-rent.html,rentals,2bdrm Apartment in Oyibi Valley View for rent,2000,Flats,2.0,2.0,18.0,"Greater Accra, Oyibi",Used,"24-hour Electricity,Air Conditioning,Apartment,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter",Greater Accra,Oyibi,False,Unfurnished,5.812958099999999,-0.1179155
https://tonaton.com/a-MfYFNdCgznd6i7FpNvhJFL5BuYgmqtOY-4bdrm-house-in-dzorwulu-for-rent.html,rentals,4bdrm House in Dzorwulu for Rent,31200,Detached,4.0,5.0,100.0,"Greater Accra, Dzorwulu",New,"Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Dzorwulu,False,Unfurnished,5.6141232,-0.1956471
https://tonaton.com/a-MfYFNdCgD9G5OO88vB6IqjG2llleMF9W-3bdrm-apartment-in-tsseaddo-behinde-for-rent.html,rentals,3bdrm Apartment in Tsseaddo Behinde for rent,6000,Flats,3.0,3.0,2233.0,"Greater Accra, Labadi, Trade Fair",New,"Dining Area,Air Conditioning,Kitchen Cabinets,Kitchen Shelf,24-hour Electricity,Tiled Floor,Pop Ceiling,Pre-Paid Meter,Hot Water,Dishwasher,Apartment",Greater Accra,Labadi,False,Unfurnished,5.564659199999999,-0.1565747
https://tonaton.com/a-MfYFNdCgEzycYIwlCpj7UhwGUQ7DS7s9-3bdrm-apartment-in-wisa-groups-accra-metropolitan-for-rent.html,rentals,"3bdrm Apartment in Wisa Groups, Accra Metropolitan for rent",5000,Flats,3.0,3.0,907.0,"Greater Accra, Accra Metropolitan",New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",Greater Accra,Accra Metropolitan,False,Semi-Furnished,5.5459415,-0.2103988
https://tonaton.com/a-MfYFNdCgiL6g4RotFzZJ1V3Ta0EoGDBW-4bdrm-duplex-in-community-20-estate-spintex-for-rent.html,rentals,"4bdrm Duplex in Community 20 Estate, Spintex for rent",12000,Duplex,4.0,5.0,4999.0,"Greater Accra, Spintex",New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe,Wi-Fi",Greater Accra,Spintex,False,Semi-Furnished,5.6376136,-0.1266064
https://tonaton.com/a-MfYFNdCgVQDbhR1qO50COybBWZsG5pLu-3bdrm-house-in-de-icons-real-estate-awutu-senya-east-municipal.html,rentals,"3bdrm House in De-Icons Real Estate, Awutu Senya East Municipal",1800,Detached,3.0,3.0,200.0,"Central Region, Awutu Senya East Municipal",New,"24-hour Electricity,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Central Region,Awutu Senya East Municipal,False,Unfurnished,5.5510647,-0.4408037
https://tonaton.com/a-MfYFNdCgYbA8V2vFjgzqp7LwLFFgZ1Tx-3bdrm-apartment-in-weija-for-rent.html,rentals,3bdrm Apartment in Weija for rent,1000,Flats,3.0,1.0,650.0,"Greater Accra, Weija",Used,"24-hour Electricity,Apartment,Balcony,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Weija,False,Unfurnished,5.5666403,-0.3334778
https://tonaton.com/a-MfYFNdCgL8g2q4UEQ8sbNVTIISfY7oNW-5bdrm-house-in-east-legon-ghana-link-area-for-rent.html,rentals,"5bdrm House in East Legon, Ghana Link Area for rent",33975,Detached,5.0,6.0,140.0,"Greater Accra, East Legon, Ghana Link Area",New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",Greater Accra,East Legon,False,Semi-Furnished,5.6403152,-0.1615893
https://tonaton.com/a-MfYFNdCh2z0uEpvCNUr2tjW7VeWOpYTn-1bdrm-apartment-in-east-airport-for-rent.html,rentals,1bdrm Apartment in East Airport for Rent,8000,Flats,1.0,2.0,15.0,"Greater Accra, Airport Residential Area",New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter",Greater Accra,Airport Residential Area,False,Unfurnished,5.606104699999999,-0.1860362
https://tonaton.com/a-MfYFNdCgooj9j3vnVEzULOeAdbgxbln3-furnished-2bdrm-townhouse-terrace-in-ogbojo-east-legon-for-rent.html,rentals,"Furnished 2bdrm Townhouse / Terrace in Ogbojo, East Legon for rent",30000,Townhouse,2.0,2.0,410.0,"Greater Accra, East Legon",New,"24-hour Electricity,Air Conditioning,Apartment,Chandelier,Dining Area,Balcony,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",Greater Accra,East Legon,False,Furnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCgoEvZ5ba2V12ABXerbMlraA21-2bdrm-apartment-in-damsons-estate-takoradi-for-rent.html,rentals,"2bdrm Apartment in Damson’S Estate, Takoradi for rent",2500,Flats,2.0,2.0,54.0,"Western Region, Takoradi",New,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Hot Water,Kitchen Shelf,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Wardrobe",Western Region,Takoradi,False,Semi-Furnished,4.9015794,-1.7830973
https://tonaton.com/a-MfYFNdCgqbX1BqkkEp6dab6QORkMykTe-furnished-2bdrm-apartment-in-east-legon-for-rent.html,rentals,Furnished 2bdrm Apartment in East Legon for rent,16101,Flats,2.0,2.0,350.0,"Greater Accra, East Legon",Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",Greater Accra,East Legon,False,Furnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCgdFa4XQOJPVcPPFqoTfE2U1Xs-3bdrm-apartment-in-oyarifa-for-rent.html,rentals,3bdrm Apartment in Oyarifa for rent,4200,Flats,3.0,3.0,400.0,"Greater Accra, Oyarifa",New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Oyarifa,False,Unfurnished,5.7556353,-0.1738945
https://tonaton.com/a-MfYFNdCgbLBidck7ecFaknOC44aXXZ94-5bdrm-house-in-east-legon-for-rent.html,rentals,5bdrm House in East Legon for rent,23880,Detached,5.0,6.0,111.0,"Greater Accra, East Legon",Used,"24-hour Electricity,Air Conditioning,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",Greater Accra,East Legon,False,Unfurnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCgWkS1zvQGEtdijzeCYSs9jZmj-2bdrm-apartment-in-community-22-tema-metropolitan-for-rent.html,rentals,"2bdrm Apartment in Community 22, Tema Metropolitan for rent",2800,Flats,2.0,2.0,135.0,"Greater Accra, Tema Metropolitan",New,"24-hour Electricity,Air Conditioning,Apartment,Chandelier,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Tiled Floor",Greater Accra,Tema Metropolitan,False,Unfurnished,5.6563118,-0.009326599999999999
https://tonaton.com/a-MfYFNdCgLvU0ajWZeivbJnwjhJwYyLFe-1bdrm-apartment-in-kpalsi-t-poly-tamale-municipal-for-rent.html,rentals,"1bdrm Apartment in Kpalsi/T.Poly..., Tamale Municipal for rent",600,Flats,1.0,1.0,50.0,"Northern Region, Tamale Municipal",New,"24-hour Electricity,Apartment,Balcony,Dishwasher,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter",Northern Region,Tamale Municipal,False,Unfurnished,9.4109994,-0.7152748999999999
https://tonaton.com/a-MfYFNdCh1U1pGEwLTeJTLtOs5G6RPzoj-2bdrm-apartment-in-coastal-spintex-for-rent.html,rentals,"2bdrm Apartment in Coastal, Spintex for rent",2400,Flats,2.0,1.0,100.0,"Greater Accra, Spintex",Used,"Kitchen Cabinets,Hot Water,Dishwasher,Dining Area,Apartment,24-hour Electricity,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Spintex,False,Unfurnished,5.6376136,-0.1266064
https://tonaton.com/a-MfYFNdCgi8os0I4lLfZ7IppuvL4Ac0mb-4bdrm-house-in-e-a-properties-ghana-flag-for-rent.html,rentals,"4bdrm House in E a Properties, Ghana Flag for Rent",4000,Detached,4.0,5.0,100.0,"Greater Accra, Oyarifa, Ghana Flag",Used,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Oyarifa,False,Semi-Furnished,5.767208399999999,-0.1799344
https://tonaton.com/a-MfYFNdCgPuMwQe5Vi0yPcYi2MCZPimoW-1bdrm-house-in-birdproperty-lapaz-for-rent.html,rentals,"1bdrm House in Birdproperty, Lapaz for rent",900,Detached,1.0,1.0,30.0,"Greater Accra, Lapaz",Renovated,"24-hour Electricity,Apartment,Dining Area,Dishwasher,Kitchen Shelf,Pre-Paid Meter,Tiled Floor",Greater Accra,Lapaz,False,Semi-Furnished,5.609507499999999,-0.2507539
https://tonaton.com/a-MfYFNdCgGcahcJwhwRw0w7ZJoOzZdleL-2bdrm-apartment-in-lakeside-estate-com-ashaley-botwe-for-rent.html,rentals,"2bdrm Apartment in Lakeside Estate Com, Ashaley Botwe for rent",2500,Flats,2.0,2.0,300.0,"Greater Accra, Ashaley Botwe",Used,"24-hour Electricity,Air Conditioning,Apartment,Kitchen Shelf,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Ashaley Botwe,False,Unfurnished,5.6802129,-0.1372479
https://tonaton.com/a-MfYFNdCgHMJp1quH3hd6fMoaeNpglxfP-3bdrm-house-in-dg-properties-ablekuma-for-rent.html,rentals,"3bdrm House in Dg Properties, Ablekuma for rent",3500,Detached,3.0,4.0,55.0,"Greater Accra, Ablekuma",New,"24-hour Electricity,Apartment,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Ablekuma,False,Unfurnished,5.5511744,-0.2526163
https://tonaton.com/a-MfYFNdCgev4rX5sCPoQg3xGm43tidmUx-1bdrm-apartment-in-lashibi-klagon-spintex-for-rent.html,rentals,"1bdrm Apartment in Lashibi Klagon, Spintex for rent",1500,Flats,1.0,1.0,55.0,"Greater Accra, Spintex",New,"Apartment,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Spintex,False,Unfurnished,5.6376136,-0.1266064
https://tonaton.com/a-MfYFNdCgvv4vOH22N2yyDHMSajDBCxVx-2bdrm-apartment-in-manet-for-rent.html,rentals,2bdrm Apartment in Manet for rent,4500,Flats,2.0,2.0,978.0,"Greater Accra, Spintex, Manet Junction",New,"Air Conditioning,24-hour Electricity,Apartment,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Tiled Floor",Greater Accra,Spintex,False,Unfurnished,5.6385083,-0.1250963
https://tonaton.com/a-MfYFNdCgS4BGlAeVfcPmYAPb2yVS7KSI-2bdrm-apartment-in-adenta-for-rent.html,rentals,2bdrm Apartment in Adenta for rent,4000,Flats,2.0,3.0,200.0,"Greater Accra, Adenta",New,"24-hour Electricity,Air Conditioning,Apartment,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Adenta,False,Unfurnished,5.7141674,-0.15418
https://tonaton.com/a-MfYFNdCgWuz5bNl09KyD9CU4klNc28xk-2bdrm-apartment-in-oyibi-bernapat-for-rent.html,rentals,2bdrm Apartment in Oyibi Bernapat for rent,1300,Flats,2.0,2.0,600.0,"Greater Accra, Oyibi",Used,"24-hour Electricity,Apartment,Balcony,Dining Area,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Tiled Floor",Greater Accra,Oyibi,False,Unfurnished,5.812958099999999,-0.1179155
https://tonaton.com/a-MfYFNdCgZXnMDB880BWUFOOWgifHQrkB-1bdrm-apartment-in-teshie-nungua-accra-metropolitan-for-rent.html,rentals,"1bdrm Apartment in Teshie Nungua, Accra Metropolitan for rent",1200,Flats,1.0,1.0,500.0,"Greater Accra, Accra Metropolitan",Used,"24-hour Electricity,Apartment,Kitchen Shelf,Kitchen Cabinets,Pre-Paid Meter,Pop Ceiling,Tiled Floor",Greater Accra,Accra Metropolitan,False,Unfurnished,5.5459415,-0.2103988
https://tonaton.com/a-MfYFNdCgc87D8Y4CyRQB7yDv1FcgvPht-4bdrm-duplex-in-norway-taifa-for-rent.html,rentals,4bdrm Duplex in Norway Taifa for rent,12000,Duplex,4.0,4.0,450.0,"Greater Accra, Taifa-Burkina",New,"Air Conditioning,Apartment,Dining Area,Hot Water,Kitchen Cabinets,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Taifa-Burkina,False,Unfurnished,5.6663422,-0.2522717
https://tonaton.com/a-MfYFNdCgDSnmKdVyAgqhbwePyWVnzMoA-3bdrm-house-in-atasemanso-kumasi-metropolitan-for-rent.html,rentals,"3bdrm House in Atasemanso, Kumasi Metropolitan for rent",14000,Detached,3.0,3.0,700.0,"Ashanti, Kumasi Metropolitan",New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Ashanti,Kumasi Metropolitan,False,Semi-Furnished,6.6932173,-1.627507
https://tonaton.com/a-MfYFNdCgDhCVfBkS3295Sg36WNcJKEsW-1bdrm-apartment-in-lakeside-estate-ashaley-botwe-for-rent.html,rentals,"1bdrm Apartment in Lakeside Estate, Ashaley Botwe for rent",1300,Flats,1.0,1.0,350.0,"Greater Accra, Ashaley Botwe",Used,"24-hour Electricity,Apartment,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Ashaley Botwe,False,Unfurnished,5.6802129,-0.1372479
https://tonaton.com/a-MfYFNdCgpQQHXO3ZRkMGic5Jirryimu6-2bdrm-apartment-in-global-community-24-tema-metropolitan-for-rent.html,rentals,"2bdrm Apartment in Global Community 24, Tema Metropolitan for rent",1500,Flats,2.0,2.0,108.0,"Greater Accra, Tema Metropolitan",New,24-hour Electricity,Greater Accra,Tema Metropolitan,False,Unfurnished,5.6563118,-0.009326599999999999
https://tonaton.com/a-MfYFNdCgEm0UN1nFT0kGfdoOO5lXkKL1-3bdrm-apartment-in-east-legon-for-rent.html,rentals,3bdrm Apartment in East Legon for rent,3500,Flats,3.0,3.0,1000.0,"Greater Accra, East Legon",New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,East Legon,False,Unfurnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCgGYPGH0JaCnUKjjf90NGrC45r-1bdrm-apartment-in-ben-properties-pillar-2-for-rent.html,rentals,"1bdrm Apartment in Ben Properties, Pillar 2 for rent",1500,Flats,1.0,1.0,14.0,"Greater Accra, Dome, Pillar 2",New,"24-hour Electricity,Apartment,Balcony,Dining Area,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe,Wi-Fi",Greater Accra,Dome,False,Unfurnished,5.6529542,-0.2170221
https://tonaton.com/a-MfYFNdCgx5zF0zPjW21LubzXNBQOecbW-4bdrm-house-in-east-legon-for-rent.html,rentals,4bdrm House in East Legon for Rent,8000,Detached,4.0,5.0,145.0,"Greater Accra, East Legon",Used,"24-hour Electricity,Air Conditioning,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,East Legon,False,Semi-Furnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCgHYReRjUEStsGU1xwssnzgwgj-furnished-1bdrm-apartment-in-ablekuma-for-rent.html,rentals,Furnished 1bdrm Apartment in Ablekuma for rent,1400,Flats,1.0,1.0,25.0,"Greater Accra, Ablekuma",New,"24-hour Electricity,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Ablekuma,False,Furnished,5.5511744,-0.2526163
https://tonaton.com/a-MfYFNdCgeabvTD8pHgPioWI1rLR2SgSH-3bdrm-house-in-north-kaneshie-for-rent.html,rentals,3bdrm House in North Kaneshie for rent,18780,Detached,3.0,3.0,45.0,"Greater Accra, Kaneshie, North Kaneshie",Renovated,"24-hour Electricity,Balcony,Dining Area,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Kaneshie,False,Semi-Furnished,5.586297300000001,-0.2419606
https://tonaton.com/a-MfYFNdCgdXXOHQ6RboLGvO8POfeEoIHD-mini-flat-in-east-legon-for-rent.html,rentals,Mini Flat in East Legon for rent,5500,Flats,2.0,3.0,100.0,"Greater Accra, East Legon",Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Hot Water,Pop Ceiling,Refrigerator,Tiled Floor,Pre-Paid Meter,Wardrobe",Greater Accra,East Legon,False,Unfurnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCgfm2uLIWcPndlCnUQcaKEkzY7-furnished-1bdrm-bedsitter-in-adom-agency-teshie-for-rent.html,rentals,"Furnished 1bdrm Bedsitter in Adom Agency, Teshie for Rent",3000,Flats,1.0,1.0,14.0,"Greater Accra, Teshie",New,"Apartment,Hot Water,Kitchen Shelf,Refrigerator,Wi-Fi,24-hour Electricity,Dishwasher,Chandelier,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,TV,Wardrobe,Balcony,Kitchen Cabinets,Dining Area",Greater Accra,Teshie,False,Furnished,5.5831665,-0.1046082
https://tonaton.com/a-MfYFNdCh2Dn6v9BG6pcU68TXzlJTq15P-3bdrm-house-in-manet-junction-for-rent.html,rentals,"3bdrm House in Manet Junction, for rent",15000,Detached,3.0,3.0,980.0,"Greater Accra, Spintex, Manet Junction",New,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Spintex,False,Semi-Furnished,5.6385083,-0.1250963
https://tonaton.com/a-MfYFNdCgwNsHdE2e21CoVRJeejMuHctZ-2bdrm-apartment-in-east-legon-adjiriganor-for-rent.html,rentals,"2bdrm Apartment in East Legon, Adjiriganor for rent",2500,Flats,2.0,3.0,123.0,"Greater Accra, Adjiriganor",Used,24-hour Electricity,Greater Accra,Adjiriganor,False,Unfurnished,5.6510376,-0.1354586
